Epoch,Error Vs Epoch (Binary Representation)
1269,0.9872005994063189
1270,0.9871267403242274
1271,0.9870526553992358
1272,0.9869783436756678
1273,0.9869038041952773
1274,0.9868290359972428
1275,0.9867540381181623
1276,0.9866788095920467
1277,0.9866033494503124
1278,0.986527656721778
1279,0.9864517304326558
1280,0.9863755696065446
1281,0.9862991732644264
1282,0.986222540424657
1283,0.9861456701029601
1284,0.9860685613124202
1285,0.9859912130634769
1286,0.9859136243639163
1287,0.9858357942188647
1288,0.9857577216307811
1289,0.9856794055994503
1290,0.9856008451219741
1291,0.9855220391927659
1292,0.9854429868035407
1293,0.9853636869433084
1294,0.9852841385983668
1295,0.9852043407522908
1296,0.9851242923859276
1297,0.9850439924773849
1298,0.9849634400020262
1299,0.9848826339324586
1300,0.9848015732385275
1301,0.9847202568873044
1302,0.9846386838430806
1303,0.984556853067357
1304,0.9844747635188359
1305,0.9843924141534091
1306,0.9843098039241518
1307,0.984226931781311
1308,0.9841437966722952
1309,0.9840603975416666
1310,0.9839767333311296
1311,0.983892802979521
1312,0.9838086054227992
1313,0.9837241395940352
1314,0.9836394044234001
1315,0.9835543988381559
1316,0.9834691217626432
1317,0.983383572118272
1318,0.9832977488235095
1319,0.9832116507938674
1320,0.9831252769418936
1321,0.9830386261771578
1322,0.9829516974062406
1323,0.9828644895327222
1324,0.9827770014571691
1325,0.9826892320771232
1326,0.9826011802870882
1327,0.9825128449785184
1328,0.9824242250398035
1329,0.9823353193562592
1330,0.9822461268101113
1331,0.9821566462804832
1332,0.9820668766433833
1333,0.981976816771692
1334,0.981886465535145
1335,0.9817958218003233
1336,0.9817048844306361
1337,0.981613652286309
1338,0.9815221242243678
1339,0.9814302990986248
1340,0.9813381757596638
1341,0.9812457530548265
1342,0.981153029828196
1343,0.9810600049205813
1344,0.9809666771695041
1345,0.9808730454091807
1346,0.9807791084705089
1347,0.9806848651810497
1348,0.9805903143650128
1349,0.9804954548432396
1350,0.9804002854331881
1351,0.9803048049489143
1352,0.9802090122010578
1353,0.9801129059968232
1354,0.9800164851399638
1355,0.9799197484307638
1356,0.979822694666022
1357,0.9797253226390338
1358,0.9796276311395721
1359,0.9795296189538717
1360,0.9794312848646104
1361,0.9793326276508889
1362,0.9792336460882151
1363,0.9791343389484851
1364,0.979034704999962
1365,0.9789347430072608
1366,0.9788344517313261
1367,0.9787338299294144
1368,0.9786328763550742
1369,0.9785315897581276
1370,0.9784299688846487
1371,0.9783280124769453
1372,0.978225719273538
1373,0.9781230880091397
1374,0.978020117414637
1375,0.9779168062170682
1376,0.9778131531396017
1377,0.9777091569015179
1378,0.9776048162181861
1379,0.9775001298010438
1380,0.9773950963575762
1381,0.9772897145912935
1382,0.9771839832017102
1383,0.9770779008843236
1384,0.9769714663305915
1385,0.9768646782279096
1386,0.9767575352595896
1387,0.9766500361048398
1388,0.9765421794387368
1389,0.9764339639322083
1390,0.9763253882520081
1391,0.9762164510606933
1392,0.9761071510166017
1393,0.9759974867738292
1394,0.9758874569822052
1395,0.9757770602872708
1396,0.9756662953302544
1397,0.9755551607480482
1398,0.9754436551731857
1399,0.9753317772338161
1400,0.975219525553682
1401,0.9751068987520947
1402,0.9749938954439096
1403,0.9748805142395034
1404,0.9747667537447485
1405,0.9746526125609898
1406,0.9745380892850183
1407,0.9744231825090492
1408,0.9743078908206959
1409,0.9741922128029439
1410,0.9740761470341296
1411,0.9739596920879119
1412,0.9738428465332487
1413,0.9737256089343729
1414,0.9736079778507656
1415,0.9734899518371323
1416,0.9733715294433769
1417,0.973252709214578
1418,0.9731334896909606
1419,0.9730138694078752
1420,0.9728938468957682
1421,0.9727734206801598
1422,0.9726525892816174
1423,0.972531351215729
1424,0.9724097049930803
1425,0.9722876491192283
1426,0.9721651820946737
1427,0.9720423024148405
1428,0.9719190085700451
1429,0.9717952990454746
1430,0.9716711723211602
1431,0.9715466268719519
1432,0.9714216611674931
1433,0.9712962736721957
1434,0.9711704628452147
1435,0.9710442271404232
1436,0.9709175650063862
1437,0.9707904748863372
1438,0.9706629552181523
1439,0.9705350044343249
1440,0.9704066209619413
1441,0.9702778032226567
1442,0.970148549632668
1443,0.9700188586026923
1444,0.9698887285379398
1445,0.9697581578380923
1446,0.9696271448972745
1447,0.9694956881040344
1448,0.9693637858413171
1449,0.9692314364864403
1450,0.9690986384110725
1451,0.9689653899812066
1452,0.9688316895571398
1453,0.9686975354934474
1454,0.9685629261389614
1455,0.9684278598367465
1456,0.9682923349240784
1457,0.9681563497324206
1458,0.9680199025874012
1459,0.967882991808793
1460,0.9677456157104888
1461,0.9676077726004826
1462,0.967469460780845
1463,0.9673306785477045
1464,0.9671914241912254
1465,0.9670516959955867
1466,0.9669114922389629
1467,0.966770811193502
1468,0.9666296511253079
1469,0.9664880102944182
1470,0.9663458869547864
1471,0.9662032793542634
1472,0.9660601857345779
1473,0.9659166043313163
1474,0.9657725333739096
1475,0.9656279710856097
1476,0.9654829156834764
1477,0.9653373653783591
1478,0.9651913183748799
1479,0.9650447728714171
1480,0.96489772706009
1481,0.9647501791267431
1482,0.9646021272509322
1483,0.9644535696059078
1484,0.9643045043586023
1485,0.9641549296696158
1486,0.9640048436932032
1487,0.9638542445772611
1488,0.9637031304633153
1489,0.9635514994865086
1490,0.9633993497755907
1491,0.9632466794529059
1492,0.9630934866343837
1493,0.9629397694295276
1494,0.962785525941408
1495,0.9626307542666508
1496,0.9624754524954313
1497,0.9623196187114655
1498,0.9621632509920021
1499,0.962006347407818
1500,0.9618489060232113
1501,0.961690924895996
1502,0.961532402077496
1503,0.9613733356125447
1504,0.9612137235394768
1505,0.9610535638901287
1506,0.9608928546898355
1507,0.9607315939574292
1508,0.9605697797052386
1509,0.960407409939088
1510,0.9602444826582992
1511,0.9600809958556914
1512,0.959916947517584
1513,0.9597523356238005
1514,0.9595871581476686
1515,0.9594214130560285
1516,0.959255098309235
1517,0.9590882118611651
1518,0.9589207516592235
1519,0.9587527156443503
1520,0.9585841017510295
1521,0.9584149079072977
1522,0.9582451320347541
1523,0.9580747720485724
1524,0.9579038258575094
1525,0.9577322913639211
1526,0.9575601664637736
1527,0.9573874490466584
1528,0.9572141369958068
1529,0.957040228188107
1530,0.9568657204941204
1531,0.9566906117780998
1532,0.9565148998980085
1533,0.9563385827055402
1534,0.9561616580461388
1535,0.9559841237590219
1536,0.9558059776772024
1537,0.9556272176275135
1538,0.9554478414306323
1539,0.9552678469011076
1540,0.9550872318473835
1541,0.9549059940718321
1542,0.9547241313707788
1543,0.9545416415345347
1544,0.954358522347426
1545,0.954174771587829
1546,0.9539903870282013
1547,0.9538053664351174
1548,0.9536197075693051
1549,0.9534334081856809
1550,0.9532464660333904
1551,0.9530588788558453
1552,0.9528706443907654
1553,0.9526817603702196
1554,0.9524922245206695
1555,0.9523020345630132
1556,0.9521111882126297
1557,0.9519196831794282
1558,0.9517275171678925
1559,0.9515346878771336
1560,0.9513411930009372
1561,0.9511470302278178
1562,0.95095219724107
1563,0.9507566917188245
1564,0.9505605113341019
1565,0.9503636537548712
1566,0.9501661166441087
1567,0.9499678976598551
1568,0.9497689944552798
1569,0.9495694046787412
1570,0.9493691259738517
1571,0.9491681559795426
1572,0.948966492330131
1573,0.9487641326553876
1574,0.9485610745806066
1575,0.9483573157266767
1576,0.948152853710154
1577,0.9479476861433354
1578,0.9477418106343328
1579,0.9475352247871535
1580,0.9473279262017753
1581,0.9471199124742279
1582,0.9469111811966743
1583,0.9467017299574928
1584,0.9464915563413633
1585,0.9462806579293515
1586,0.9460690322989975
1587,0.945856677024406
1588,0.9456435896763338
1589,0.9454297678222863
1590,0.9452152090266077
1591,0.9449999108505789
1592,0.9447838708525143
1593,0.9445670865878594
1594,0.9443495556092925
1595,0.9441312754668256
1596,0.9439122437079093
1597,0.9436924578775366
1598,0.9434719155183515
1599,0.9432506141707567
1600,0.9430285513730237
1601,0.9428057246614048
1602,0.942582131570248
1603,0.9423577696321105
1604,0.942132636377877
1605,0.9419067293368784
1606,0.9416800460370118
1607,0.941452584004863
1608,0.9412243407658305
1609,0.9409953138442507
1610,0.9407655007635256
1611,0.9405348990462523
1612,0.9403035062143531
1613,0.9400713197892093
1614,0.9398383372917934
1615,0.9396045562428083
1616,0.9393699741628223
1617,0.9391345885724105
1618,0.9388983969922964
1619,0.9386613969434936
1620,0.9384235859474518
1621,0.9381849615262041
1622,0.9379455212025152
1623,0.9377052625000302
1624,0.9374641829434294
1625,0.9372222800585799
1626,0.9369795513726928
1627,0.9367359944144806
1628,0.9364916067143153
1629,0.9362463858043911
1630,0.936000329218886
1631,0.935753434494127
1632,0.9355056991687569
1633,0.9352571207839028
1634,0.9350076968833438
1635,0.9347574250136871
1636,0.9345063027245374
1637,0.934254327568675
1638,0.9340014971022323
1639,0.9337478088848725
1640,0.9334932604799707
1641,0.9332378494547963
1642,0.9329815733806971
1643,0.9327244298332867
1644,0.9324664163926304
1645,0.932207530643436
1646,0.9319477701752455
1647,0.9316871325826273
1648,0.9314256154653716
1649,0.9311632164286867
1650,0.9308999330833981
1651,0.9306357630461473
1652,0.9303707039395952
1653,0.9301047533926233
1654,0.9298379090405415
1655,0.9295701685252935
1656,0.9293015294956649
1657,0.9290319896074944
1658,0.9287615465238855
1659,0.9284901979154198
1660,0.9282179414603722
1661,0.9279447748449278
1662,0.9276706957633997
1663,0.92739570191845
1664,0.9271197910213108
1665,0.9268429607920076
1666,0.9265652089595838
1667,0.9262865332623266
1668,0.9260069314479963
1669,0.9257264012740527
1670,0.92544494050789
1671,0.925162546927065
1672,0.9248792183195342
1673,0.9245949524838857
1674,0.9243097472295803
1675,0.924023600377184
1676,0.923736509758613
1677,0.9234484732173697
1678,0.9231594886087884
1679,0.9228695538002766
1680,0.9225786666715616
1681,0.9222868251149346
1682,0.9219940270354992
1683,0.9217002703514205
1684,0.9214055529941743
1685,0.9211098729087979
1686,0.920813228054142
1687,0.9205156164031251
1688,0.9202170359429872
1689,0.9199174846755459
1690,0.9196169606174519
1691,0.9193154618004482
1692,0.9190129862716279
1693,0.918709532093693
1694,0.9184050973452167
1695,0.9180996801209041
1696,0.9177932785318546
1697,0.9174858907058244
1698,0.9171775147874927
1699,0.916868148938724
1700,0.9165577913388361
1701,0.9162464401848651
1702,0.9159340936918325
1703,0.9156207500930138
1704,0.9153064076402061
1705,0.9149910646039977
1706,0.9146747192740365
1707,0.9143573699593024
1708,0.9140390149883746
1709,0.9137196527097056
1710,0.9133992814918903
1711,0.9130778997239397
1712,0.9127555058155512
1713,0.9124320981973818
1714,0.912107675321322
1715,0.9117822356607652
1716,0.9114557777108847
1717,0.9111282999889041
1718,0.9107998010343712
1719,0.9104702794094317
1720,0.910139733699102
1721,0.9098081625115412
1722,0.9094755644783274
1723,0.9091419382547272
1724,0.9088072825199692
1725,0.9084715959775187
1726,0.9081348773553468
1727,0.9077971254062032
1728,0.9074583389078897
1729,0.9071185166635289
1730,0.9067776575018345
1731,0.9064357602773836
1732,0.9060928238708843
1733,0.9057488471894444
1734,0.9054038291668407
1735,0.9050577687637866
1736,0.9047106649681962
1737,0.9043625167954525
1738,0.904013323288672
1739,0.9036630835189675
1740,0.903311796585711
1741,0.9029594616167979
1742,0.9026060777689039
1743,0.9022516442277481
1744,0.9018961602083497
1745,0.9015396249552847
1746,0.9011820377429434
1747,0.9008233978757811
1748,0.9004637046885766
1749,0.9001029575466788
1750,0.8997411558462578
1751,0.8993782990145546
1752,0.8990143865101257
1753,0.8986494178230899
1754,0.8982833924753687
1755,0.8979163100209301
1756,0.8975481700460259
1757,0.8971789721694308
1758,0.8968087160426753
1759,0.8964374013502812
1760,0.8960650278099905
1761,0.8956915951729967
1762,0.8953171032241684
1763,0.8949415517822756
1764,0.894564940700211
1765,0.8941872698652081
1766,0.8938085391990613
1767,0.8934287486583355
1768,0.8930478982345815
1769,0.8926659879545438
1770,0.8922830178803656
1771,0.8918989881097943
1772,0.8915138987763795
1773,0.891127750049673
1774,0.8907405421354222
1775,0.8903522752757604
1776,0.8899629497493982
1777,0.8895725658718054
1778,0.889181123995395
1779,0.8887886245097013
1780,0.8883950678415558
1781,0.8880004544552571
1782,0.8876047848527422
1783,0.8872080595737488
1784,0.8868102791959782
1785,0.8864114443352527
1786,0.8860115556456681
1787,0.8856106138197459
1788,0.8852086195885791
1789,0.8848055737219724
1790,0.884401477028585
1791,0.8839963303560606
1792,0.8835901345911606
1793,0.88318289065989
1794,0.8827745995276188
1795,0.8823652621992011
1796,0.8819548797190869
1797,0.8815434531714346
1798,0.8811309836802119
1799,0.8807174724093004
1800,0.8803029205625885
1801,0.8798873293840651
1802,0.8794707001579052
1803,0.879053034208553
1804,0.8786343329007985
1805,0.8782145976398519
1806,0.8777938298714105
1807,0.8773720310817223
1808,0.8769492027976451
1809,0.8765253465866979
1810,0.8761004640571133
1811,0.8756745568578759
1812,0.8752476266787645
1813,0.8748196752503852
1814,0.8743907043441972
1815,0.8739607157725385
1816,0.8735297113886422
1817,0.8730976930866496
1818,0.872664662801617
1819,0.8722306225095174
1820,0.8717955742272391
1821,0.8713595200125733
1822,0.8709224619642034
1823,0.8704844022216819
1824,0.8700453429654088
1825,0.8696052864165971
1826,0.8691642348372381
1827,0.8687221905300604
1828,0.8682791558384811
1829,0.8678351331465511
1830,0.8673901248788993
1831,0.8669441335006659
1832,0.8664971615174324
1833,0.8660492114751452
1834,0.8656002859600352
1835,0.8651503875985274
1836,0.8646995190571503
1837,0.8642476830424342
1838,0.863794882300808
1839,0.8633411196184864
1840,0.862886397821355
1841,0.8624307197748458
1842,0.8619740883838082
1843,0.8615165065923772
1844,0.86105797738383
1845,0.8605985037804407
1846,0.8601380888433284
1847,0.8596767356722977
1848,0.8592144474056768
1849,0.8587512272201447
1850,0.8582870783305561
1851,0.8578220039897606
1852,0.8573560074884135
1853,0.8568890921547807
1854,0.8564212613545428
1855,0.8559525184905852
1856,0.8554828670027892
1857,0.8550123103678128
1858,0.8545408520988688
1859,0.8540684957454936
1860,0.8535952448933143
1861,0.8531211031638047
1862,0.852646074214042
1863,0.8521701617364512
1864,0.851693369458548
1865,0.8512157011426735
1866,0.8507371605857257
1867,0.8502577516188823
1868,0.8497774781073187
1869,0.8492963439499238
1870,0.8488143530790028
1871,0.8483315094599823
1872,0.847847817091105
1873,0.8473632800031182
1874,0.8468779022589618
1875,0.8463916879534448
1876,0.8459046412129205
1877,0.8454167661949541
1878,0.8449280670879865
1879,0.8444385481109903
1880,0.8439482135131235
1881,0.843457067573376
1882,0.8429651146002104
1883,0.8424723589311996
1884,0.8419788049326572
1885,0.8414844569992651
1886,0.840989319553692
1887,0.8404933970462132
1888,0.8399966939543181
1889,0.8394992147823181
1890,0.8390009640609495
1891,0.8385019463469653
1892,0.8380021662227334
1893,0.837501628295819
1894,0.837000337198567
1895,0.8364982975876836
1896,0.8359955141438054
1897,0.835491991571071
1898,0.8349877345966843
1899,0.8344827479704743
1900,0.8339770364644519
1901,0.8334706048723604
1902,0.8329634580092229
1903,0.8324556007108871
1904,0.8319470378335624
1905,0.8314377742533571
1906,0.8309278148658077
1907,0.8304171645854088
1908,0.829905828345135
1909,0.8293938110959619
1910,0.8288811178063824
1911,0.8283677534619194
1912,0.8278537230646359
1913,0.8273390316326404
1914,0.8268236841995892
1915,0.8263076858141871
1916,0.825791041539683
1917,0.8252737564533622
1918,0.8247558356460384
1919,0.8242372842215386
1920,0.8237181072961897
1921,0.8231983099982987
1922,0.8226778974676308
1923,0.8221568748548864
1924,0.8216352473211751
1925,0.8211130200374858
1926,0.820590198184155
1927,0.8200667869503352
1928,0.8195427915334559
1929,0.8190182171386876
1930,0.8184930689784008
1931,0.8179673522716246
1932,0.8174410722435002
1933,0.8169142341247376
1934,0.8163868431510668
1935,0.8158589045626872
1936,0.8153304236037178
1937,0.8148014055216436
1938,0.8142718555667633
1939,0.8137417789916307
1940,0.8132111810505005
1941,0.8126800669987702
1942,0.812148442092419
1943,0.8116163115874502
1944,0.8110836807393272
1945,0.810550554802415
1946,0.8100169390294142
1947,0.8094828386707986
1948,0.8089482589742526
1949,0.8084132051841028
1950,0.8078776825407565
1951,0.8073416962801331
1952,0.8068052516331004
1953,0.8062683538249068
1954,0.8057310080746148
1955,0.8051932195945364
1956,0.8046549935896626
1957,0.8041163352571019
1958,0.8035772497855098
1959,0.8030377423545234
1960,0.802497818134198
1961,0.8019574822844371
1962,0.8014167399544317
1963,0.8008755962820924
1964,0.8003340563934865
1965,0.7997921254022742
1966,0.799249808409146
1967,0.7987071105012612
1968,0.7981640367516843
1969,0.7976205922188282
1970,0.7970767819458918
1971,0.796532610960304
1972,0.7959880842731641
1973,0.7954432068786883
1974,0.794897983753653
1975,0.7943524198568435
1976,0.7938065201284977
1977,0.7932602894897611
1978,0.792713732842133
1979,0.7921668550669196
1980,0.7916196610246907
1981,0.7910721555547321
1982,0.7905243434745037
1983,0.7899762295790999
1984,0.7894278186407079
1985,0.7888791154080733
1986,0.7883301246059629
1987,0.787780850934631
1988,0.7872312990692901
1989,0.7866814736595804
1990,0.7861313793290412
1991,0.7855810206745886
1992,0.7850304022659909
1993,0.7844795286453495
1994,0.7839284043265785
1995,0.783377033794891
1996,0.7828254215062859
1997,0.7822735718870338
1998,0.7817214893331718
1999,0.7811691782099953
2000,0.7806166428515563
2001,0.78006388756016
2002,0.7795109166058687
2003,0.7789577342260048
2004,0.7784043446246582
2005,0.7778507519721962
2006,0.7772969604047747
2007,0.7767429740238556
2008,0.776188796895722
2009,0.7756344330510007
2010,0.7750798864841851
2011,0.7745251611531635
2012,0.7739702609787444
2013,0.7734151898441928
2014,0.772859951594762
2015,0.7723045500372353
2016,0.7717489889394634
2017,0.7711932720299111
2018,0.7706374029972017
2019,0.7700813854896705
2020,0.7695252231149137
2021,0.7689689194393472
2022,0.7684124779877642
2023,0.7678559022428999
2024,0.7672991956449923
2025,0.7667423615913534
2026,0.7661854034359394
2027,0.7656283244889253
2028,0.7650711280162822
2029,0.7645138172393581
2030,0.763956395334459
2031,0.7633988654324388
2032,0.762841230618287
2033,0.762283493930721
2034,0.761725658361782
2035,0.7611677268564354
2036,0.7606097023121694
2037,0.7600515875786029
2038,0.7594933854570902
2039,0.7589350987003349
2040,0.7583767300120015
2041,0.7578182820463331
2042,0.7572597574077694
2043,0.7567011586505727
2044,0.75614248827845
2045,0.7555837487441843
2046,0.7550249424492645
2047,0.7544660717435193
2048,0.7539071389247562
2049,0.7533481462383995
2050,0.7527890958771343
2051,0.752229989980552
2052,0.7516708306347988
2053,0.7511116198722261
2054,0.7505523596710455
2055,0.7499930519549843
2056,0.7494336985929456
2057,0.7488743013986694
2058,0.7483148621303979
2059,0.7477553824905415
2060,0.7471958641253507
2061,0.7466363086245849
2062,0.7460767175211891
2063,0.7455170922909714
2064,0.7449574343522813
2065,0.7443977450656922
2066,0.7438380257336848
2067,0.7432782776003344
2068,0.7427185018510003
2069,0.742158699612016
2070,0.741598871950381
2071,0.74103901987346
2072,0.740479144328676
2073,0.7399192462032141
2074,0.7393593263237195
2075,0.7387993854560029
2076,0.7382394243047465
2077,0.7376794435132096
2078,0.7371194436629409
2079,0.7365594252734862
2080,0.735999388802104
2081,0.7354393346434791
2082,0.7348792631294384
2083,0.734319174528671
2084,0.7337590690464448
2085,0.7331989468243302
2086,0.7326388079399218
2087,0.7320786524065618
2088,0.7315184801730676
2089,0.7309582911234555
2090,0.7303980850766725
2091,0.7298378617863227
2092,0.7292776209403997
2093,0.7287173621610179
2094,0.7281570850041458
2095,0.7275967889593393
2096,0.7270364734494784
2097,0.7264761378305008
2098,0.7259157813911405
2099,0.7253554033526662
2100,0.7247950028686175
2101,0.7242345790245474
2102,0.7236741308377594
2103,0.7231136572570515
2104,0.7225531571624555
2105,0.7219926293649785
2106,0.7214320726063486
2107,0.7208714855587537
2108,0.7203108668245898
2109,0.7197502149361995
2110,0.7191895283556223
2111,0.7186288054743328
2112,0.7180680446129912
2113,0.717507244021184
2114,0.7169464018771713
2115,0.716385516287632
2116,0.7158245852874074
2117,0.7152636068392499
2118,0.7147025788335635
2119,0.7141414990881539
2120,0.7135803653479693
2121,0.7130191752848496
2122,0.7124579264972672
2123,0.7118966165100742
2124,0.7113352427742453
2125,0.7107738026666225
2126,0.7102122934896578
2127,0.7096507124711572
2128,0.7090890567640232
2129,0.7085273234459966
2130,0.7079655095193994
2131,0.7074036119108741
2132,0.7068416274711271
2133,0.7062795529746666
2134,0.705717385119542
2135,0.7051551205270855
2136,0.7045927557416469
2137,0.7040302872303321
2138,0.7034677113827416
2139,0.7029050245107034
2140,0.7023422228480107
2141,0.7017793025501555
2142,0.7012162596940614
2143,0.7006530902778179
2144,0.70008979022041
2145,0.6995263553614531
2146,0.6989627814609196
2147,0.6983990641988691
2148,0.6978351991751781
2149,0.6972711819092667
2150,0.6967070078398262
2151,0.6961426723245426
2152,0.6955781706398256
2153,0.6950134979805285
2154,0.6944486494596743
2155,0.6938836201081771
2156,0.6933184048745626
2157,0.6927529986246925
2158,0.6921873961414796
2159,0.6916215921246109
2160,0.6910555811902633
2161,0.6904893578708233
2162,0.6899229166146035
2163,0.6893562517855579
2164,0.6887893576629989
2165,0.6882222284413112
2166,0.6876548582296689
2167,0.6870872410517462
2168,0.6865193708454338
2169,0.6859512414625517
2170,0.6853828466685611
2171,0.6848141801422781
2172,0.6842452354755864
2173,0.6836760061731502
2174,0.6831064856521242
2175,0.6825366672418699
2176,0.6819665441836654
2177,0.6813961096304195
2178,0.6808253566463842
2179,0.6802542782068699
2180,0.6796828671979578
2181,0.6791111164162151
2182,0.6785390185684127
2183,0.6779665662712373
2184,0.6773937520510143
2185,0.6768205683434223
2186,0.6762470074932152
2187,0.675673061753943
2188,0.6750987232876745
2189,0.6745239841647226
2190,0.6739488363633706
2191,0.6733732717696016
2192,0.6727972821768271
2193,0.6722208592856256
2194,0.6716439947034722
2195,0.6710666799444828
2196,0.6704889064291533
2197,0.6699106654841055
2198,0.6693319483418365
2199,0.6687527461404696
2200,0.6681730499235125
2201,0.6675928506396158
2202,0.6670121391423415
2203,0.6664309061899265
2204,0.6658491424450648
2205,0.6652668384746818
2206,0.6646839847497221
2207,0.6641005716449396
2208,0.663516589438697
2209,0.6629320283127665
2210,0.662346878352144
2211,0.6617611295448629
2212,0.6611747717818226
2213,0.6605877948566204
2214,0.66000018846539
2215,0.659411942206655
2216,0.6588230455811854
2217,0.6582334879918657
2218,0.6576432587435707
2219,0.6570523470430557
2220,0.6564607419988531
2221,0.6558684326211809
2222,0.6552754078218628
2223,0.6546816564142625
2224,0.6540871671132257
2225,0.6534919285350383
2226,0.6528959291973964
2227,0.6522991575193906
2228,0.6517016018215052
2229,0.651103250325629
2230,0.6505040911550868
2231,0.649904112334681
2232,0.6493033017907537
2233,0.6487016473512628
2234,0.6480991367458777
2235,0.647495757606094
2236,0.6468914974653617
2237,0.6462863437592384
2238,0.6456802838255603
2239,0.6450733049046325
2240,0.6444653941394425
2241,0.6438565385758919
2242,0.6432467251630566
2243,0.6426359407534645
2244,0.6420241721033995
2245,0.6414114058732285
2246,0.6407976286277566
2247,0.6401828268366041
2248,0.6395669868746126
2249,0.638950095022279
2250,0.6383321374662149
2251,0.6377131002996379
2252,0.6370929695228884
2253,0.6364717310439825
2254,0.6358493706791893
2255,0.6352258741536455
2256,0.6346012271019992
2257,0.6339754150690902
2258,0.6333484235106597
2259,0.6327202377941012
2260,0.6320908431992416
2261,0.631460224919163
2262,0.6308283680610594
2263,0.6301952576471326
2264,0.6295608786155277
2265,0.6289252158213074
2266,0.6282882540374698
2267,0.627649977956002
2268,0.6270103721889836
2269,0.6263694212697274
2270,0.6257271096539684
2271,0.6250834217210949
2272,0.6244383417754257
2273,0.6237918540475369
2274,0.6231439426956323
2275,0.6224945918069654
2276,0.6218437853993068
2277,0.6211915074224653
2278,0.6205377417598579
2279,0.6198824722301317
2280,0.6192256825888367
2281,0.6185673565301563
2282,0.6179074776886846
2283,0.6172460296412652
2284,0.6165829959088812
2285,0.615918359958604
2286,0.6152521052055971
2287,0.6145842150151769
2288,0.6139146727049367
2289,0.6132434615469211
2290,0.6125705647698716
2291,0.6118959655615196
2292,0.6112196470709509
2293,0.6105415924110257
2294,0.6098617846608638
2295,0.6091802068683905
2296,0.6084968420529457
2297,0.6078116732079591
2298,0.6071246833036849
2299,0.6064358552900065
2300,0.6057451720993021
2301,0.6050526166493769
2302,0.6043581718464611
2303,0.6036618205882737
2304,0.6029635457671528
2305,0.6022633302732505
2306,0.601561156997797
2307,0.600857008836431
2308,0.6001508686925939
2309,0.5994427194809947
2310,0.598732544131139
2311,0.5980203255909271
2312,0.5973060468303162
2313,0.5965896908450529
2314,0.5958712406604663
2315,0.5951506793353343
2316,0.5944279899658098
2317,0.5937031556894161
2318,0.5929761596891054
2319,0.5922469851973823
2320,0.5915156155004926
2321,0.5907820339426746
2322,0.5900462239304723
2323,0.5893081689371127
2324,0.5885678525069442
2325,0.5878252582599345
2326,0.5870803698962272
2327,0.5863331712007619
2328,0.5855836460479462
2329,0.5848317784063879
2330,0.5840775523436821
2331,0.5833209520312501
2332,0.5825619617492368
2333,0.5818005658914525
2334,0.5810367489703722
2335,0.5802704956221767
2336,0.5795017906118465
2337,0.5787306188382977
2338,0.5779569653395629
2339,0.5771808152980156
2340,0.5764021540456313
2341,0.5756209670692907
2342,0.5748372400161156
2343,0.5740509586988437
2344,0.5732621091012304
2345,0.5724706773834861
2346,0.5716766498877343
2347,0.570880013143504
2348,0.5700807538732388
2349,0.5692788589978272
2350,0.568474315642155
2351,0.5676671111406709
2352,0.5668572330429643
2353,0.5660446691193555
2354,0.5652294073664932
2355,0.5644114360129583
2356,0.5635907435248657
2357,0.5627673186114713
2358,0.5619411502307712
2359,0.5611122275950968
2360,0.5602805401766995
2361,0.5594460777133231
2362,0.5586088302137607
2363,0.5577687879633932
2364,0.5569259415297073
2365,0.5560802817677855
2366,0.5552317998257705
2367,0.5543804871502997
2368,0.553526335491901
2369,0.5526693369103537
2370,0.5518094837800103
2371,0.5509467687950684
2372,0.5500811849748006
2373,0.549212725668731
2374,0.5483413845617592
2375,0.5474671556792232
2376,0.5465900333919068
2377,0.5457100124209799
2378,0.5448270878428714
2379,0.543941255094074
2380,0.5430525099758736
2381,0.5421608486590012
2382,0.5412662676882074
2383,0.540368763986751
2384,0.5394683348608043
2385,0.5385649780037639
2386,0.5376586915004762
2387,0.5367494738313612
2388,0.5358373238764413
2389,0.5349222409192687
2390,0.5340042246507462
2391,0.5330832751728447
2392,0.5321593930022082
2393,0.5312325790736472
2394,0.5303028347435192
2395,0.5293701617929861
2396,0.528434562431159
2397,0.5274960392981164
2398,0.5265545954677954
2399,0.5256102344507622
2400,0.5246629601968469
2401,0.5237127770976524
2402,0.5227596899889254
2403,0.5218037041527972
2404,0.5208448253198801
2405,0.5198830596712339
2406,0.5189184138401851
2407,0.5179508949140061
2408,0.5169805104354532
2409,0.5160072684041545
2410,0.5150311772778583
2411,0.5140522459735267
2412,0.5130704838682876
2413,0.5120859008002325
2414,0.5110985070690663
2415,0.5101083134366057
2416,0.5091153311271234
2417,0.5081195718275433
2418,0.5071210476874819
2419,0.5061197713191343
2420,0.5051157557970083
2421,0.5041090146575053
2422,0.5030995618983457
2423,0.5020874119778418
2424,0.5010725798140153
2425,0.5000550807835643
2426,0.49903493072067323
2427,0.4980121459156719
2428,0.4969867431135436
2429,0.49595873951227804
2430,0.49492815276107527
2431,0.4938950009584012
2432,0.4928593026498885
2433,0.4918210768260928
2434,0.4907803429201022
2435,0.48973712080499543
2436,0.4886914307911614
2437,0.48764329362346903
2438,0.4865927304782974
2439,0.48553976296042634
2440,0.48448441309978113
2441,0.4834267033480475
2442,0.4823666565751441
2443,0.48130429606556036
